,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697589317.5500708,16.151453018188477,1.0,0.06741572916507721,0.5,1697589317.5500708,1697589334.081091,89.0,6.0
1697589334.8091793,16.95655059814453,1.0,0.06172839552164078,0.5,1697589334.8091793,1697589355.7450416,81.0,5.0
1697589356.240794,16.026803970336914,1.0,0.06818182021379471,0.5,1697589356.240794,1697589374.5850625,88.0,6.0
1697589374.9291084,15.720057487487793,1.0,0.0602409653365612,0.5,1697589374.9291084,1697589394.6491377,83.0,5.0
1697589394.9468186,15.593372344970703,1.0,0.0714285746216774,0.5,1697589394.9468186,1697589412.839036,84.0,6.0
1697589413.615829,15.064860343933105,1.0,0.05681818351149559,0.5,1697589413.615829,1697589430.2107384,88.0,5.0
1697589452.4592874,14.55579948425293,2.0,0.06122449040412903,0.5,1697589452.4592874,1697589468.8788598,98.0,6.0
1697589469.1218941,13.553848266601562,2.0,0.06060606241226196,0.5,1697589469.1218941,1697589488.8210962,99.0,6.0
1697589489.5698128,13.968644142150879,2.0,0.06060606241226196,0.5,1697589489.5698128,1697589507.8965735,99.0,6.0
1697589508.203472,14.669295310974121,2.0,0.032967034727334976,0.5,1697589508.203472,1697589526.5410943,91.0,3.0
1697589527.4809768,15.046365737915039,2.0,0.06060606241226196,0.5,1697589527.4809768,1697589545.359048,99.0,6.0
1697589545.8424358,15.115601539611816,2.0,0.06060606241226196,0.5,1697589545.8424358,1697589563.8370886,99.0,6.0
1697589564.8447607,17.232988357543945,2.0,0.06060606241226196,0.5,1697589564.8447607,1697589586.141124,99.0,6.0
1697589586.5614898,15.726372718811035,2.0,0.06060606241226196,0.5,1697589586.5614898,1697589602.6491156,99.0,6.0
1697589619.2781196,15.133556365966797,7.0,0.28634360432624817,0.4693232476711273,1697589619.2781196,1697589635.2690732,227.0,65.0
1697589635.6754315,15.033079147338867,7.0,0.06315789371728897,0.41885390877723694,1697589635.6754315,1697589664.5450985,285.0,18.0
1697589665.006064,14.836039543151855,7.0,0.049504950642585754,0.40622222423553467,1697589665.006064,1697589697.6293263,303.0,15.0
1697589698.38984,14.622566223144531,7.0,0.06542056053876877,0.3946685194969177,1697589698.38984,1697589732.8571131,321.0,21.0
1697589733.5382385,16.087688446044922,7.0,0.06730769574642181,0.4003203809261322,1697589733.5382385,1697589766.2340488,312.0,21.0
1697589801.0142624,15.409177780151367,1.0,0.0,0.5,1697589801.0142624,1697589816.5244994,71.0,0.0
1697589817.0048401,14.390448570251465,1.0,0.0625,0.5,1697589817.0048401,1697589833.682569,80.0,5.0
1697589834.1154199,13.807417869567871,1.0,0.07058823853731155,0.5,1697589834.1154199,1697589848.8176615,85.0,6.0
1697589849.386159,14.233248710632324,1.0,0.07058823853731155,0.5,1697589849.386159,1697589866.3886015,85.0,6.0
1697589866.8786848,13.556920051574707,1.0,0.07058823853731155,0.5,1697589866.8786848,1697589884.581821,85.0,6.0
1697589884.8948743,12.426775932312012,1.0,0.060975611209869385,0.5,1697589884.8948743,1697589902.7595236,82.0,5.0
1697589903.2563312,12.551569938659668,1.0,0.07058823853731155,0.5,1697589903.2563312,1697589919.4296072,85.0,6.0
1697589919.6068752,16.425016403198242,1.0,0.06172839552164078,0.5,1697589919.6068752,1697589937.445518,81.0,5.0
1697589937.939373,15.120503425598145,1.0,0.07058823853731155,0.5,1697589937.939373,1697589954.3409436,85.0,6.0
1697589954.82269,15.336446762084961,1.0,0.0602409653365612,0.5,1697589954.82269,1697589973.7970977,83.0,5.0
1697589974.0538938,19.05272102355957,1.0,0.0625,0.5,1697589974.0538938,1697589988.225098,80.0,5.0
1697589988.6095362,18.273921966552734,1.0,0.0731707289814949,0.5,1697589988.6095362,1697590004.5338674,82.0,6.0
1697590004.7414498,17.68853759765625,1.0,0.0625,0.5,1697590004.7414498,1697590019.7794363,80.0,5.0
1697590020.0593784,16.42645263671875,1.0,0.0625,0.5,1697590020.0593784,1697590038.261726,80.0,5.0
1697590038.5659366,13.553499221801758,1.0,0.056179776787757874,0.5,1697590038.5659366,1697590056.2735412,89.0,5.0
1697590056.6265366,14.852805137634277,1.0,0.060975611209869385,0.5,1697590056.6265366,1697590073.2563918,82.0,5.0
1697590092.8609846,13.3388671875,2.0,0.06122449040412903,0.5,1697590092.8609846,1697590107.7797928,98.0,6.0
1697590108.3866777,13.261669158935547,2.0,0.07999999821186066,0.5,1697590108.3866777,1697590127.5396214,100.0,8.0
1697590129.8256724,13.484328269958496,2.0,0.07000000029802322,0.5,1697590129.8256724,1697590148.0690727,100.0,7.0
1697590148.4274654,11.580082893371582,2.0,0.07000000029802322,0.5,1697590148.4274654,1697590166.8211157,100.0,7.0
1697590167.3435361,11.184452056884766,2.0,0.06060606241226196,0.5,1697590167.3435361,1697590185.583143,99.0,6.0
1697590186.0371656,11.075980186462402,2.0,0.07000000029802322,0.5,1697590186.0371656,1697590204.3651152,100.0,7.0
1697590204.7381115,11.337631225585938,2.0,0.07999999821186066,0.5,1697590204.7381115,1697590221.7610672,100.0,8.0
1697590222.3131044,11.736161231994629,2.0,0.06060606241226196,0.5,1697590222.3131044,1697590240.4621396,99.0,6.0
1697590259.3113742,12.656538963317871,1.0,0.06896551698446274,0.5,1697590259.3113742,1697590277.2467673,87.0,6.0
1697590277.437092,13.743121147155762,1.0,0.06172839552164078,0.5,1697590277.437092,1697590293.4451005,81.0,5.0
1697590293.7883346,15.73606014251709,1.0,0.07228915393352509,0.5,1697590293.7883346,1697590309.993153,83.0,6.0
1697590310.2547183,16.48944091796875,1.0,0.07228915393352509,0.5,1697590310.2547183,1697590325.9010952,83.0,6.0
1697590326.3518088,15.70113754272461,1.0,0.060975611209869385,0.5,1697590326.3518088,1697590343.9938424,82.0,5.0
1697590344.3008878,12.082660675048828,1.0,0.0555555559694767,0.5,1697590344.3008878,1697590362.1777449,90.0,5.0
1697590362.5309582,14.123527526855469,1.0,0.05681818351149559,0.5,1697590362.5309582,1697590378.2494106,88.0,5.0
1697590378.7389143,13.13432502746582,1.0,0.07058823853731155,0.5,1697590378.7389143,1697590395.5650554,85.0,6.0
1697590413.9667397,14.45516586303711,2.0,0.06741572916507721,0.5,1697590413.9667397,1697590426.4882147,89.0,6.0
1697590426.8346417,14.140057563781738,2.0,0.06896551698446274,0.5,1697590426.8346417,1697590443.5248144,87.0,6.0
1697590443.8039105,15.972688674926758,2.0,0.06741572916507721,0.5,1697590443.8039105,1697590461.1460123,89.0,6.0
1697590461.6316142,16.06810760498047,2.0,0.07058823853731155,0.5,1697590461.6316142,1697590480.053199,85.0,6.0
1697590480.3960757,19.229568481445312,2.0,0.06741572916507721,0.5,1697590480.3960757,1697590496.829102,89.0,6.0
1697590497.111627,18.095256805419922,2.0,0.06122449040412903,0.5,1697590497.111627,1697590513.801083,98.0,6.0
1697590514.430011,14.352088928222656,2.0,0.06122449040412903,0.5,1697590514.430011,1697590527.5291495,98.0,6.0
1697590528.1008852,14.85814380645752,2.0,0.06060606241226196,0.5,1697590528.1008852,1697590545.4650996,99.0,6.0
1697590579.5776212,15.728772163391113,3.0,0.06338027864694595,0.5,1697590579.5776212,1697590596.2985704,142.0,9.0
1697590596.5148082,14.817988395690918,3.0,0.07194244861602783,0.5,1697590596.5148082,1697590619.5948634,139.0,10.0
1697590620.2407558,14.4524564743042,3.0,0.057553958147764206,0.5,1697590620.2407558,1697590639.0610852,139.0,8.0
1697590639.373356,14.432669639587402,3.0,0.06666667014360428,0.5,1697590639.373356,1697590661.1988406,135.0,9.0
1697590662.2095697,15.499479293823242,3.0,0.06428571790456772,0.5,1697590662.2095697,1697590684.726455,140.0,9.0
1697590685.7467883,15.311814308166504,3.0,0.062068965286016464,0.5,1697590685.7467883,1697590708.2131002,145.0,9.0
1697590730.4962938,16.538244247436523,2.0,0.07000000029802322,0.5,1697590730.4962938,1697590741.501089,100.0,7.0
1697590742.7608428,15.894758224487305,2.0,0.07999999821186066,0.5,1697590742.7608428,1697590759.99923,100.0,8.0
1697590760.2228098,13.050814628601074,2.0,0.07999999821186066,0.5,1697590760.2228098,1697590778.68909,100.0,8.0
1697590778.9832938,12.846652030944824,2.0,0.07070706784725189,0.5,1697590778.9832938,1697590796.0305374,99.0,7.0
1697590796.892327,14.5045166015625,2.0,0.032608695328235626,0.5,1697590796.892327,1697590815.0935538,92.0,3.0
1697590815.4118052,14.540112495422363,2.0,0.06060606241226196,0.5,1697590815.4118052,1697590831.849092,99.0,6.0
1697590832.1412268,14.218925476074219,2.0,0.08080808073282242,0.5,1697590832.1412268,1697590848.8794816,99.0,8.0
1697590849.8316026,16.0690975189209,2.0,0.07000000029802322,0.5,1697590849.8316026,1697590869.0610573,100.0,7.0
1697590869.34385,14.484813690185547,2.0,0.06060606241226196,0.5,1697590869.34385,1697590887.4317594,99.0,6.0
1697590904.8803442,18.193408966064453,1.0,0.0,0.5,1697590904.8803442,1697590922.9638166,71.0,0.0
1697590923.276884,14.629656791687012,1.0,0.0602409653365612,0.5,1697590923.276884,1697590939.6819167,83.0,5.0
1697590940.081659,15.208702087402344,1.0,0.06818182021379471,0.5,1697590940.081659,1697590957.703149,88.0,6.0
1697590958.6070635,16.3184757232666,1.0,0.05882352963089943,0.5,1697590958.6070635,1697590974.2335231,85.0,5.0
1697590974.5760686,14.355695724487305,1.0,0.05747126415371895,0.5,1697590974.5760686,1697590992.2693942,87.0,5.0
1697590992.650446,12.950050354003906,1.0,0.05882352963089943,0.5,1697590992.650446,1697591010.797094,85.0,5.0
1697591011.2457206,12.97663688659668,1.0,0.0714285746216774,0.5,1697591011.2457206,1697591027.968081,84.0,6.0
1697591028.2000465,11.837489128112793,1.0,0.0602409653365612,0.5,1697591028.2000465,1697591044.673135,83.0,5.0
1697591059.3432715,13.368755340576172,2.0,0.06060606241226196,0.5,1697591059.3432715,1697591075.949155,99.0,6.0
